Customer ID,frequency,recency,T,monetary_value,pred_purchases_4w,exp_avg_profit,clv_4w
13895.0,3.0,19.0,23.0,736.87,0.5071752109377873,784.4960771751851,1686.405520234842
13899.0,1.0,37.0,39.0,90.02,0.11463339324321299,113.87929203444484,55.33107742327102
13900.0,2.0,11.0,37.0,191.685,0.2229307123155369,212.35305120141092,200.65113912264835
13901.0,4.0,35.0,45.0,663.2,0.35505029751631473,694.9463055381468,1045.813760296092
13904.0,1.0,37.0,42.0,131.52,0.10682676738519443,164.33379761824384,74.40809718808958
13908.0,3.0,28.0,39.0,624.5166666666668,0.309506199893048,665.0781027602019,872.4794822909524
13911.0,8.0,36.0,44.0,280.6725,0.7101896915758096,287.5067682089645,865.4373962553258
13914.0,1.0,4.0,5.0,305.38,0.6672805592402282,375.7077817338893,1062.6050678992365
13917.0,1.0,20.0,27.0,206.66,0.16198208541906275,255.6868470053921,175.54505251855127
13918.0,1.0,29.0,36.0,1014.64,0.12367085273402387,1238.0056764414858,648.9380085669478
13919.0,1.0,9.0,17.0,171.66,0.24700066577000174,213.13485434435682,223.13403590671172
13924.0,5.0,10.0,10.0,231.964,1.7179862799150178,241.2571832106591,1756.762953396403
13925.0,2.0,6.0,19.0,149.065,0.41353783223874224,165.5827268039433,290.2307990206467
13928.0,3.0,18.0,19.0,120.12333333333333,0.6035391889935077,128.96912950539732,329.9168247793969
13929.0,1.0,22.0,46.0,429.79999999999995,0.09793399386581687,526.9740367877752,218.743876876111
13930.0,1.0,11.0,19.0,127.33999999999999,0.22353551335080923,159.2518739232973,150.88438658276272
13931.0,1.0,27.0,40.0,859.3199999999999,0.1119072998843352,1049.172090724,497.64353545737697
13933.0,1.0,6.0,21.0,307.8,0.20414104724024498,378.6499480835952,327.6283392197167
13939.0,2.0,41.0,44.0,192.025,0.18904513363686645,212.726160312043,170.4510276306035
13940.0,3.0,18.0,20.0,206.84,0.5761708769455391,221.13843480432897,540.0435139419542
13941.0,4.0,50.0,53.0,1004.46,0.3034558495773925,1052.0507463478941,1353.148382632387
13946.0,2.0,27.0,38.0,175.86,0.21736474742408535,194.9870168609622,179.6420598527324
13949.0,5.0,13.0,13.0,377.884,1.3755869941238101,392.547280510677,2288.7231075170675
13950.0,3.0,34.0,35.0,188.58333333333334,0.3429189365792296,201.7338111209829,293.2131083165032
13951.0,2.0,17.0,42.0,230.945,0.19762785705909486,255.4361796820439,213.96551929523415
13952.0,1.0,3.0,34.0,1208.31,0.130528627495965,1473.4640884032772,815.1894442179005
13953.0,6.0,49.0,50.0,502.6133333333333,0.4746363068721114,518.5601271325575,1043.2137356973165
13954.0,1.0,10.0,10.0,212.51,0.3904578501086568,262.7991086358794,434.92189026165556
13955.0,1.0,21.0,43.0,117.86,0.10445533607461979,147.7263627682512,65.40363046806131
13956.0,4.0,38.0,39.0,225.3125,0.40694245408158275,236.72802380258375,408.31552480936534
13959.0,2.0,41.0,52.0,189.65,0.16106563975071753,210.11988343630424,143.44429274264968
13960.0,1.0,7.0,10.0,102.12,0.39045746642081625,128.5901237829742,212.81124216137692
13962.0,1.0,32.0,35.0,51.95,0.12700862561419163,67.59488173142735,36.388172877857244
13963.0,3.0,8.0,52.0,171.08,0.2350677905119928,183.12988945560946,182.45912123865335
13969.0,15.0,51.0,52.0,580.4386666666667,1.1230936312363555,587.6346594433674,2797.284172204618
13971.0,6.0,39.0,41.0,404.13000000000005,0.5738576905116175,417.0749148812348,1014.4519852876074
13972.0,1.0,19.0,29.0,44.349999999999994,0.15154921730545842,58.35502046788825,37.48393221483619
13975.0,4.0,35.0,39.0,447.52,0.40694245407581364,469.2524480868009,809.3805563371329
13978.0,1.0,4.0,6.0,37.800000000000004,0.5844138166432272,50.39171898418024,124.82249774506147
13982.0,3.0,47.0,52.0,481.07,0.2350677929511285,512.6116839927897,510.7340950542403
13983.0,9.0,48.0,52.0,252.67444444444448,0.6790807120898833,258.1708556646337,743.0907066930697
13984.0,4.0,48.0,52.0,191.4275,0.30906994614291294,201.26976916729603,263.6626090956061
13985.0,13.0,38.0,38.0,512.8561538461538,1.3159234033396041,520.239134437318,2901.6621826909477
13988.0,5.0,33.0,36.0,703.38,0.5441431617994017,730.0220715658213,1683.6909867470035
13989.0,1.0,25.0,34.0,369.40999999999997,0.13053141196722595,453.55361287920607,250.93248470695437
13991.0,3.0,18.0,20.0,242.17666666666665,0.5761708769455391,258.6970281340993,631.7655826925691
13993.0,8.0,41.0,47.0,392.90125,0.6667552104190003,402.28175579297596,1136.8678251821998
13994.0,5.0,21.0,21.0,397.114,0.8982112262314849,412.48497631028874,1570.3622050601548
13995.0,4.0,33.0,35.0,270.81,0.4508739199374838,284.3379379318151,543.3793686894171
13999.0,11.0,50.0,51.0,327.24636363636364,0.8426749588248719,332.9499322044483,1189.1927139598195
14001.0,2.0,47.0,53.0,870.9200000000001,0.15813996527254787,957.7317769666364,641.9463838293618
14002.0,1.0,3.0,22.0,304.94,0.19565237404506852,375.17284239757913,311.1212936681857
14004.0,6.0,35.0,41.0,613.77,0.5738576904980331,633.104969675961,1539.9022344724626
14005.0,4.0,30.0,31.0,671.89,0.5054385277962646,704.0397755921722,1508.2688432663572
14006.0,2.0,28.0,44.0,328.875,0.18904513361092984,362.9025773414527,290.7828408994068
14009.0,1.0,1.0,29.0,314.7,0.15154410695111162,387.03876949391355,248.6032165201348
14013.0,2.0,23.0,39.0,177.26,0.21206994571068843,196.5233484929766,176.64709546288657
14016.0,3.0,28.0,51.0,1195.8233333333333,0.2394986467827234,1272.3078384432497,1291.5418614149633
14019.0,2.0,14.0,20.0,518.66,0.39478539247120853,571.1687907570648,955.7378031397908
14020.0,1.0,10.0,12.0,311.66,0.3348863128764137,383.34282498849797,544.1240942411775
14021.0,2.0,14.0,36.0,216.5,0.22878921900336077,239.58452937886653,232.33120623227782
14023.0,1.0,35.0,36.0,310.93,0.12367092508236255,382.4553119987106,200.4756023740548
14024.0,1.0,1.0,18.0,65.25,0.23467877324106887,83.76463894262075,83.31971016545748
14029.0,1.0,11.0,20.0,302.46000000000004,0.21339893743061855,372.1577297747401,336.6142652110084
14030.0,5.0,50.0,52.0,336.468,0.38307209933546243,349.6071032232761,567.6413053086883
14031.0,16.0,52.0,53.0,973.288125,1.1753511553634182,984.43580627097,4904.200989158484
14032.0,10.0,52.0,52.0,267.173,0.7530828652886852,272.3718040244002,869.3969935479942
14034.0,1.0,19.0,22.0,174.98,0.19565482307495113,217.17121479106075,180.09681780122997
14035.0,4.0,38.0,42.0,281.605,0.37922943254511093,295.63414152596977,475.1927915865547
14037.0,1.0,27.0,52.0,35.400000000000006,0.0870630430014941,47.473868058852105,17.51869216055114
14038.0,2.0,18.0,29.0,422.03000000000003,0.2803639876024166,465.12898675595517,552.7246765181064
14040.0,9.0,41.0,47.0,363.40222222222224,0.7483005246506258,371.1260704614175,1177.092881672206
14044.0,3.0,40.0,44.0,158.66,0.27590255996789775,169.92893494690986,198.71757828673802
14045.0,2.0,38.0,53.0,666.675,0.15813996526129198,733.5974525517895,491.7141136426333
14047.0,4.0,52.0,53.0,255.4225,0.30345584957925203,268.2360080749318,345.0053352964028
14049.0,3.0,43.0,45.0,1516.8799999999999,0.2700388403012165,1613.5521582002052,1846.8110447753538
14050.0,1.0,11.0,15.0,260.38,0.2759704927033771,320.9980768839868,375.4726431026483
14051.0,21.0,52.0,52.0,713.6652380952381,1.5671065503791113,719.9232404438178,4781.871923838959
14053.0,1.0,5.0,23.0,106.0,0.18784351584258233,133.30731611225468,106.13617042093286
14056.0,21.0,40.0,40.0,360.492380952381,2.0142924959412816,363.7401814285226,3105.4678270873774
14057.0,12.0,48.0,51.0,440.4783333333333,0.9180719978158267,447.39928011879545,1740.9457672882882
14060.0,18.0,53.0,53.0,322.25444444444446,1.3206670396634794,325.66816159458625,1822.9798240030373
14062.0,9.0,51.0,52.0,1055.358888888889,0.6790807120969858,1077.0023689116701,3099.9256262785307
14064.0,4.0,35.0,39.0,287.2975,0.40694245407581364,301.59093994743574,520.1930085951116
14067.0,1.0,5.0,14.0,150.03,0.2931613499981464,186.83772287983703,232.1584517940693
14071.0,6.0,38.0,38.0,202.0283333333333,0.6168406223219131,208.81297000379962,545.938418758348
14075.0,2.0,37.0,37.0,317.16999999999996,0.22293071253505703,350.0577475180749,330.76749060108807
14077.0,4.0,33.0,39.0,95.5775,0.4069424540703934,100.96952697186062,174.1552382852489
14078.0,5.0,39.0,53.0,182.62599999999998,0.37611379169592335,190.1034632230749,303.05573567712884
14081.0,1.0,10.0,53.0,498.1,0.08548077021416693,610.0112110377383,221.01383668889218
14083.0,7.0,53.0,53.0,101.27,0.5214296760274271,104.43912589969011,230.81933910081577
14085.0,13.0,52.0,52.0,316.4030769230769,0.9750893248588921,321.0669461213653,1326.9459077919723
14088.0,10.0,45.0,46.0,4294.6900000000005,0.8471154120216905,4372.659407593916,15700.06514382782
14092.0,11.0,50.0,51.0,347.8418181818182,0.8426749588248719,353.8831283167506,1263.9595238877334
14096.0,14.0,14.0,14.0,4645.695,3.5325378356476396,4705.608197926094,70455.64681109796
14099.0,10.0,48.0,50.0,272.065,0.7820183875406477,277.35219441298506,919.3095918598918
14101.0,5.0,36.0,46.0,1045.038,0.43090381444512876,1084.2536509471915,1980.2702003875127
14102.0,3.0,5.0,6.0,297.26,1.5778984186028648,317.24393453674566,2121.7078770313524
14104.0,1.0,1.0,23.0,104.95,0.1878400780437429,132.0307563324236,105.11787951119753
14107.0,6.0,45.0,52.0,389.9983333333334,0.4570742525155783,402.5124996725876,779.7930310852989
14108.0,1.0,10.0,14.0,306.58,0.29316223552922194,377.1667071965534,468.656446647002
14110.0,10.0,38.0,38.0,477.889,1.0163164971894267,486.8950953410486,2097.3822844010706
14111.0,3.0,32.0,34.0,199.55000000000004,0.3524305963688716,213.3900484622662,318.757922174545
14112.0,4.0,36.0,39.0,574.5125,0.4069424540780012,602.1411127399447,1038.590871102682
14113.0,3.0,50.0,50.0,468.97333333333336,0.24409974636751758,499.75439362454756,517.0555087314481
14114.0,1.0,8.0,47.0,191.39999999999998,0.09593649098005369,237.13417820518072,96.4253454184659
14116.0,4.0,14.0,17.0,265.6925,0.8768410388154124,278.98283632059815,1036.839594555474
14121.0,3.0,8.0,8.0,849.0166666666668,1.2639662909130336,903.6943899746184,4841.392559243297
14125.0,2.0,10.0,11.0,712.6,0.6669994226342393,783.9946169805484,2216.4184624699947
14127.0,2.0,27.0,44.0,197.54000000000002,0.18904513360727673,218.77820956244267,175.30035131816314
14128.0,1.0,28.0,36.0,331.96,0.12367083759737384,408.0229807318984,213.87752350129944
14129.0,3.0,37.0,37.0,254.98666666666668,0.3253569827515577,272.31250536891747,375.5268014311978
14132.0,10.0,26.0,26.0,327.91700000000003,1.4510658458987093,334.213348129919,2055.531477107421
14133.0,1.0,27.0,45.0,287.64,0.10001549299409006,354.14000031083884,150.12585150711172
14135.0,13.0,53.0,53.0,323.4661538461539,0.9573773289200359,328.22778324871643,1331.9002457514944
14138.0,1.0,9.0,9.0,344.17,0.42578546932860745,422.86754731450526,763.1473727678645
14140.0,1.0,4.0,4.0,394.06,0.7775300263186536,483.5223734247638,1593.481274165773
14141.0,3.0,15.0,15.0,209.99,0.7451113576649552,224.48650297682525,708.9647433230164
14145.0,2.0,25.0,31.0,1306.8,0.26339921060000504,1436.0576567969547,1603.2437897831862
14146.0,3.0,50.0,51.0,983.1899999999999,0.23949864684274166,1046.304379476544,1062.121811548272
14147.0,1.0,30.0,41.0,300.6,0.10930801190291102,369.8963953076108,171.37415044345187
14150.0,1.0,46.0,51.0,352.46000000000004,0.08870432426768894,432.9462907190762,162.77662342853017
14152.0,1.0,22.0,33.0,306.78000000000003,0.1342552458033817,377.40986144033076,214.7621426439269
14156.0,30.0,52.0,53.0,3896.262666666667,2.192562345441883,3919.5720523182367,36425.35760254994
14157.0,1.0,38.0,41.0,155.71,0.10930809943795135,193.74330340311363,89.76194695328631
14159.0,10.0,49.0,52.0,444.043,0.7530828652821016,452.43755382591314,1444.157740445781
14161.0,2.0,22.0,53.0,407.235,0.15813996519710882,448.89325354477415,300.8831988572901
14162.0,1.0,17.0,42.0,111.68,0.10682636663208153,140.21289663553125,63.486244780542805
14163.0,3.0,22.0,34.0,678.0133333333333,0.352430596326323,721.9385748241093,1078.4178628718741
14164.0,1.0,1.0,11.0,358.0,0.36053939122139506,439.6816632717086,671.8994651540858
14167.0,3.0,42.0,47.0,138.08,0.25902863925388436,148.0548895532676,162.54879678807677
14173.0,2.0,30.0,31.0,168.4,0.26339921061255894,186.80056402179963,208.54792479447445
14175.0,2.0,39.0,47.0,1449.86,0.1774833250110515,1593.0488019940856,1198.3946374718862
14176.0,2.0,10.0,52.0,208.675,0.1610656393555604,230.99753293564308,157.69701141111216
14177.0,2.0,13.0,25.0,220.66500000000002,0.32181881527335654,244.15511598410944,333.035462607956
14178.0,6.0,25.0,26.0,233.81500000000003,0.8807063172593458,241.56852877951852,901.7469586653185
14179.0,1.0,1.0,7.0,163.25,0.5198526057851166,202.9102183935195,447.0924786641711
14180.0,22.0,52.0,53.0,206.67136363636365,1.6112988082543291,208.519350425067,1424.0842052003256
14188.0,5.0,40.0,44.0,331.27200000000005,0.44961741262341953,344.21988183093174,655.9825604544178
14189.0,13.0,52.0,52.0,334.0646153846154,0.9750893248588921,338.97293832828996,1400.950047336602
14191.0,12.0,31.0,31.0,377.87000000000006,1.473595796500755,383.85108579195304,2397.4765490976565
14193.0,1.0,29.0,38.0,430.85,0.11749538972007649,528.2505965676063,263.0716463334013
14194.0,14.0,44.0,44.0,773.755,1.2313342495798505,783.9537124539636,4091.4721656253673
14195.0,1.0,7.0,36.0,183.60000000000002,0.12366959439457562,227.65116269786432,119.3290077954367
14198.0,3.0,32.0,34.0,172.70000000000002,0.3524305963688716,184.85175308717896,276.127969176644
14201.0,6.0,43.0,51.0,113.36666666666667,0.4656897638223633,117.44879948199204,231.82405294840632
14205.0,1.0,36.0,38.0,243.8,0.11749547247343008,300.84059007484495,149.82034203123925
14209.0,5.0,46.0,47.0,345.096,0.4221192677301855,358.5526278909334,641.5068621104353
14210.0,5.0,38.0,53.0,320.178,0.3761137916900843,332.71760428538346,530.405793920509
14211.0,8.0,35.0,42.0,261.9875,0.7424325832852493,268.39784431016625,844.5964805285076
14214.0,4.0,35.0,39.0,91.4325,0.40694245407581364,96.63207779189109,166.67387714671332
14215.0,5.0,51.0,52.0,324.744,0.38307209933655284,337.4516406359309,547.9050282549589
14216.0,3.0,5.0,5.0,459.8333333333333,1.8016350520278157,490.03968153038375,3742.0646992462866
14217.0,15.0,52.0,52.0,125.77866666666667,1.1230936312389799,127.53080798505637,607.077722379101
14220.0,1.0,16.0,51.0,319.42,0.08870379499806906,392.7772096470589,147.67320528596625
14221.0,6.0,42.0,48.0,519.975,0.49360185241418086,536.4509962478397,1122.32867066273
14223.0,2.0,25.0,38.0,343.115,0.21736474741675424,378.5292647985137,348.7400234916153
14224.0,3.0,30.0,46.0,255.14333333333332,0.2644191754124577,272.4790230452215,305.37905049280005
14226.0,3.0,34.0,38.0,416.2966666666667,0.3172337161622485,443.765482164274,596.6863146119255
14227.0,5.0,36.0,40.0,522.852,0.49238467856586665,542.8503426364241,1132.9164094636906
14229.0,2.0,40.0,47.0,545.115,0.17748332501238392,600.1999717034516,451.5093489949874
14231.0,2.0,15.0,41.0,308.38,0.20221825115590877,340.4117796284987,291.76833063915313
14232.0,4.0,32.0,38.0,338.7225,0.417102684873653,355.4035633684088,628.3158039544842
14233.0,3.0,38.0,45.0,453.95666666666665,0.2700388402942049,483.79349720434044,553.7318204828746
14234.0,3.0,5.0,8.0,135.22666666666666,1.263966290781596,145.02214208696407,776.9320329321295
14235.0,3.0,26.0,37.0,764.85,0.3253569827213428,814.2354255772314,1122.854143390703
14236.0,1.0,42.0,53.0,301.55999999999995,0.08548175044271371,371.063535677742,134.4419817569786
14239.0,9.0,39.0,45.0,246.80555555555554,0.7801075836726881,252.18390624356482,833.8445368962291
14240.0,1.0,28.0,32.0,663.49,0.13819797921219476,811.0876129294132,475.09743077779217
14242.0,1.0,13.0,46.0,142.2,0.09793359468990531,177.318234235954,73.60347416410052
14243.0,9.0,51.0,52.0,263.94111111111107,0.6790807120969858,269.66416636695044,776.1717930617715
14245.0,1.0,6.0,37.0,688.35,0.120502547101921,841.3116854309372,429.70100389912005
14246.0,2.0,19.0,35.0,512.21,0.23496395315909915,564.090691452427,561.7762747341924
14250.0,1.0,12.0,13.0,675.22,0.3126384858838406,825.3486093269546,1093.6870831490928
14251.0,3.0,8.0,8.0,540.08,1.2639662909130336,575.3321610908865,3082.246470377022
14256.0,1.0,15.0,52.0,445.2,0.08706265633047962,545.6969135586307,201.37086305262673
14257.0,4.0,36.0,45.0,619.895,0.35505029751968886,649.6306875071261,977.618999767064
14258.0,7.0,47.0,48.0,1364.2514285714285,0.5735179704211403,1400.2749591333413,3403.8747661930356
14261.0,1.0,4.0,11.0,219.7,0.3605420955620903,271.54050369967496,414.957690877237
14262.0,7.0,33.0,34.0,339.7471428571429,0.7962280669452566,349.11986318575623,1178.2169369087142
14264.0,1.0,13.0,35.0,218.27,0.12700807036268824,269.80195085666696,145.241131560094
14265.0,1.0,6.0,21.0,278.13,0.20414104724024498,342.57801601922614,296.41695980580334
14267.0,1.0,14.0,37.0,679.88,0.1205036006120191,831.0141032069666,424.44521153522
14272.0,1.0,26.0,36.0,305.87,0.12367080378278127,376.3035096311438,197.25075429435685
14273.0,3.0,27.0,34.0,149.05666666666667,0.3524305963550346,159.72175568240007,238.58926567700811
14276.0,2.0,27.0,41.0,389.27,0.20221825125993534,429.17882656681763,367.8509303471962
14277.0,2.0,28.0,30.0,1279.4850000000001,0.2716169585066471,1406.0827292766164,1618.7544527912248
14282.0,12.0,52.0,52.0,260.87,0.9010871716688368,265.09471039612316,1012.467495336957
14284.0,1.0,8.0,12.0,343.15,0.3348860785649821,421.6274606712408,598.4656152991286
14285.0,3.0,22.0,25.0,634.7033333333334,0.469679559016447,675.9052946492479,1345.5527508614382
14286.0,2.0,31.0,34.0,1289.335,0.24148122871794314,1416.891919687575,1450.2180991748664
14287.0,1.0,27.0,28.0,93.35,0.1565922432890729,117.92781019333763,78.27078694010505
14289.0,5.0,40.0,41.0,117.804,0.48094783070855446,122.89590643043671,250.5235791499466
14290.0,4.0,50.0,51.0,384.27250000000004,0.31489568584157873,403.068415032489,537.9707938735439
14291.0,6.0,39.0,39.0,483.06166666666667,0.6018149624084356,498.4125044397115,1271.3500106316103
14292.0,5.0,39.0,40.0,881.7860000000001,0.49238467857256507,914.9937073861819,1909.5712100566914
14293.0,3.0,52.0,52.0,227.21333333333334,0.23506779295536676,242.79281858242123,241.9035194842363
14297.0,3.0,37.0,39.0,357.57666666666665,0.3095061999165561,381.3532399138038,500.2763975755337
14298.0,21.0,50.0,51.0,2312.1066666666666,1.5966453487981187,2331.9886814045167,15781.49415306014
14299.0,8.0,51.0,52.0,442.0475,0.6050785589070022,452.54303228006796,1160.6061480129206
14305.0,2.0,9.0,19.0,407.38,0.41353783240528574,449.0523736066614,787.0919374385053
14306.0,1.0,5.0,12.0,390.38,0.334885447899175,479.0483353392607,679.9685589767058
14307.0,4.0,41.0,53.0,553.1525,0.30345584956195365,579.789384275735,745.7254987781641
14309.0,8.0,50.0,51.0,275.5975,0.6164838418325704,282.3166269841103,737.685717570311
14312.0,5.0,42.0,48.0,260.408,0.41368573441957085,270.74796944696465,474.7325099556935
14315.0,5.0,32.0,38.0,390.146,0.5169716535877192,405.26054238768376,888.0026716084437
14320.0,1.0,18.0,47.0,125.28,0.09593733632000323,156.74738521239067,63.73840353577013
14321.0,4.0,46.0,47.0,300.98249999999996,0.34057395349464137,315.9113240313641,456.0262525942638
14323.0,1.0,18.0,34.0,305.24,0.13053122229825972,375.5375737632452,207.76913000263755
14329.0,5.0,45.0,47.0,685.5319999999999,0.4221192677288373,711.5172356515482,1273.0158801616747
14331.0,1.0,1.0,19.0,79.0,0.22353115588231043,100.48149320231317,95.20009121400713
14332.0,2.0,18.0,21.0,360.58500000000004,0.3776598871031405,397.70048880657936,636.6052327739312
14334.0,7.0,49.0,51.0,318.86571428571426,0.5410868028335003,327.6952382626702,751.5368716434667
14335.0,1.0,12.0,14.0,107.36,0.2931624021043339,134.9607649699406,167.69844018460813
14336.0,3.0,37.0,39.0,360.16333333333336,0.3095061999165561,384.10255303746214,503.88307065800655
14338.0,1.0,5.0,28.0,8.25,0.15659052808203902,14.465679466077594,9.601023810868751
14341.0,4.0,39.0,45.0,457.8375,0.355050297527479,480.04898172114,722.4181590937658
14342.0,3.0,27.0,30.0,119.65333333333332,0.39641228917576304,128.46957647648517,215.8542591263853
14344.0,6.0,34.0,52.0,91.54666666666667,0.4570742524257265,94.96370219320686,183.9744932691551
14346.0,1.0,25.0,42.0,759.14,0.10682660418267033,927.3761300159282,419.90259333304033
14352.0,2.0,17.0,39.0,423.83,0.21206994566015297,467.1042702828308,419.86162579078785
14354.0,1.0,3.0,4.0,75.84,0.7775295745959228,96.63965615063114,318.4824558609544
14359.0,2.0,9.0,12.0,214.39499999999998,0.6195345365574196,237.2745450321591,623.0600293918634
14360.0,2.0,9.0,13.0,496.77,0.5783762367889623,547.1471483107822,1341.3057971453552
14364.0,6.0,15.0,30.0,499.70000000000005,0.7707982804388106,515.5579922363769,1684.3466659302712
14367.0,12.0,38.0,39.0,687.055,1.1864324873774676,697.6774954223771,3508.4150474613425
14377.0,1.0,10.0,37.0,302.45,0.12050326309137911,372.1455720625512,190.0749494218749
14379.0,1.0,36.0,42.0,237.12,0.1068267580232913,292.71923833268164,132.53925815370596
14383.0,2.0,18.0,23.0,502.8,0.34751038749916136,553.7643481258158,815.6540615404348
14385.0,2.0,2.0,3.0,73.475,1.7231132575417756,82.63179247253608,603.4957526772108
14387.0,2.0,11.0,15.0,643.4200000000001,0.510541388920455,708.077886764293,1532.2343968436196
14388.0,7.0,52.0,53.0,414.2914285714286,0.5214296760262069,425.60329707174833,940.6194364682126
14389.0,1.0,18.0,27.0,732.32,0.16198202034558234,894.7691459253864,614.3148756067238
14390.0,7.0,52.0,53.0,631.2671428571429,0.5214296760262069,648.2232811446129,1432.6285101899311
14395.0,8.0,53.0,53.0,396.40375,0.5940876181762802,405.8637202540699,1021.9836627689336
14396.0,1.0,44.0,53.0,377.64,0.08548176432198995,463.55941001064383,167.9546758724392
14397.0,15.0,30.0,30.0,163.168,1.8939562571685082,165.3678208520895,1327.498894788455
14401.0,12.0,51.0,51.0,317.0083333333333,0.9180719978244232,322.07577866475185,1253.2797626961885
14403.0,3.0,17.0,35.0,228.36999999999998,0.34291893645629734,244.0222150436447,354.6778388213035
14404.0,5.0,48.0,53.0,264.018,0.37611379172343673,274.49082341662654,437.5828668392961
14407.0,5.0,24.0,39.0,360.11,0.5043787081259853,374.1191679187738,799.7972841747657
14408.0,6.0,37.0,38.0,374.705,0.6168406223198308,386.7530089361154,1011.1600162770605
14409.0,4.0,42.0,52.0,432.66249999999997,0.3090699461329212,453.705125724582,594.351937201723
14410.0,5.0,30.0,43.0,192.524,0.45959727161591424,200.3657259908626,390.3139707766992
14412.0,1.0,4.0,10.0,307.58,0.3904566534529932,378.38247841544006,626.2057708353622
14414.0,5.0,38.0,51.0,255.956,0.3902927248086624,266.1321284849328,440.2516413077601
14415.0,12.0,51.0,51.0,416.9075,0.9180719978244232,423.47460719806156,1647.8487063427594
14416.0,1.0,3.0,6.0,129.22,0.5844133415747037,161.53752381480436,400.13520510331847
14418.0,2.0,15.0,15.0,893.405,0.5105413889606893,982.406360356525,2125.863334065569
14419.0,5.0,51.0,52.0,185.538,0.38307209933655284,193.12262963849196,313.5645144570775
14421.0,1.0,22.0,30.0,357.93,0.14682112272170827,439.59655928638654,273.56217352706454
14422.0,5.0,38.0,38.0,772.4660000000001,0.5169716536047092,801.650550609606,1756.568321374135
14426.0,6.0,41.0,44.0,630.0833333333334,0.5364748389526913,649.9155511197915,1477.8130839151886
14427.0,1.0,2.0,9.0,41.6,0.42578311214807185,55.01164961594978,99.27875460566581
14428.0,4.0,45.0,46.0,255.1275,0.3476614949580443,267.92731145054313,394.8087778324006
14432.0,5.0,12.0,13.0,399.866,1.375586994109134,415.3382544611224,2421.6044986330694
14434.0,5.0,7.0,10.0,212.4,1.7179862797691954,220.97319565872962,1609.0609971805795
14440.0,4.0,51.0,52.0,425.245,0.30906994614597366,445.94323687236874,584.1838932390357
14441.0,3.0,36.0,36.0,452.01666666666665,0.33390720002529695,481.7315123615967,681.7796917855551
14442.0,1.0,16.0,45.0,914.24,0.10001516821045449,1115.942246065259,473.06499052561145
14443.0,3.0,45.0,52.0,372.23333333333335,0.23506779294887029,396.9314999714399,395.47762324773606
14446.0,3.0,35.0,35.0,235.76999999999998,0.3429189365807841,251.88751805204865,366.10978449325125
14447.0,3.0,38.0,40.0,299.41,0.3021462013982619,319.5291239243225,409.2048832147632
14448.0,1.0,51.0,52.0,273.0,0.08706326816450907,336.3411096663373,124.11610514800336
14449.0,3.0,51.0,53.0,225.18666666666664,0.2307979074285435,240.6387175783178,235.40224033558528
14450.0,2.0,20.0,46.0,161.11,0.18117685585123264,178.8006657379531,137.3045946950075
14451.0,1.0,20.0,28.0,283.9,0.1565920900721874,349.5930159522025,232.03088100569886
14452.0,1.0,12.0,13.0,131.68,0.3126384858838406,164.5283210132657,218.01999478881243
14456.0,7.0,19.0,20.0,410.7,1.3017128146923065,421.9184433359176,2327.860283829161
14460.0,2.0,28.0,44.0,202.17000000000002,0.18904513361092984,223.85907774546178,179.371497069032
14461.0,2.0,16.0,37.0,663.415,0.22293071243795218,730.0199946086702,689.7915652836191
14462.0,8.0,39.0,48.0,233.90875,0.6534340883813354,239.6820457057573,663.8202708603719
14463.0,2.0,15.0,29.0,206.85,0.28036398757174763,228.99481491533854,272.1203979724621
14465.0,1.0,8.0,43.0,441.14,0.10445440281362217,540.7608824099506,239.4116274672233
14466.0,6.0,49.0,53.0,315.44166666666666,0.448771733873176,325.68326486380994,619.489797472608
14467.0,3.0,42.0,44.0,154.85333333333332,0.2759025599704202,165.8829097056498,193.9860925184077
14470.0,1.0,40.0,41.0,163.55,0.1093081157105469,203.27494975918555,94.17800591316197
14472.0,7.0,36.0,51.0,229.47,0.5410868027475969,235.97404008165168,541.1833042924068
14473.0,1.0,30.0,40.0,149.34,0.11190734621685564,185.9988407388052,88.2230473315968
14475.0,2.0,33.0,43.0,309.65,0.19324124288035027,341.8054518946832,279.95744933187115
14477.0,3.0,39.0,42.0,381.5333333333333,0.28842864485463815,406.81627267119075,497.33603343965166
14479.0,1.0,16.0,52.0,141.85,0.08706271017006659,176.89271430934366,65.27627276461368
14481.0,1.0,18.0,41.0,333.65,0.10930773237419707,410.0776340918169,189.98975749488298
14482.0,5.0,32.0,34.0,356.942,0.5743293316564578,370.83458028002343,902.7228641712461
14487.0,4.0,48.0,52.0,260.09499999999997,0.30906994614291294,273.1254486764776,357.79326774400363
14491.0,1.0,28.0,53.0,213.73,0.0854815954911943,264.2823495229212,95.75335486004876
14493.0,4.0,21.0,22.0,443.005,0.6945644103663428,464.52782008980154,1367.5319294497654
14495.0,1.0,10.0,17.0,83.2,0.24700077722451402,105.58773232163742,110.54141078311764
14496.0,1.0,9.0,53.0,234.47,0.08548063580667542,289.49744460263184,104.88797448408374
14498.0,4.0,45.0,51.0,447.775,0.31489568583562494,469.5192875417809,626.6620117893813
14499.0,2.0,36.0,40.0,342.78499999999997,0.20702696280486008,378.1671294852531,331.8363121592724
14500.0,2.0,15.0,27.0,36.0,0.2996645068687066,41.507486822721475,52.71994712004904
14501.0,1.0,19.0,45.0,184.28,0.10001529356599989,228.4778871267073,96.85539315306215
